Date,Time,DateTime,tempC,I,K,GPP,ER,NEP,FCO2,Chlorophyll_RFU,Cond_¦ÌS_cm,Depth_m,fDOM_QSU,fDOM_RFU,nLF_Cond_¦ÌS_cm,ODO_per_sat,ODO_per_local,ODO_mg_L,Pressure_psi_a,Sal_psu,SpCond_¦ÌS_cm,TAL_PC_RFU,TDS_mg_L,Turbidity_FNU,pH,Vertical_Position_m,Light_lux
7/2/2022,8:58:08,7/2/2022 8:58,21.751,180.8680209,0.016381267,0.056164172,0.039989464,0.016174708,0.022240223,0.23,236,0.346,22.83,7.61,254.2,87.9,89.3,7.74,0.187,0.12,252.6,0.05,164,-2.19,7.85,0.346,6558.72
7/2/2022,9:03:08,7/2/2022 9:03,21.842,335.972176,0.016416805,0.104328001,0.040242489,0.064085512,0.08811758,0.18,236.2,0.347,22.72,7.57,253.9,89.7,91.3,7.9,0.189,0.12,252.4,0.07,164,-2.17,7.86,0.346,12405.76
7/2/2022,9:08:08,7/2/2022 9:08,21.923,414.4951345,0.016448503,0.128711399,0.040469055,0.088242344,0.121333224,0.23,236.4,0.347,22.67,7.55,253.8,90.8,92.3,7.98,0.189,0.12,252.3,0.05,164,-1.97,7.87,0.346,6955.52
7/2/2022,9:13:08,7/2/2022 9:13,22.016,435.3335553,0.016484972,0.135182265,0.040730759,0.094451505,0.12987082,0.22,236.5,0.347,22.64,7.55,253.6,91.7,93.3,8.05,0.189,0.12,252.1,0.07,164,-1.97,7.87,0.346,9776.64
7/2/2022,9:18:08,7/2/2022 9:18,22.098,447.2682873,0.016517195,0.138888306,0.040962913,0.097925392,0.134647414,0.19,236.7,0.348,22.6,7.53,253.4,93.1,94.6,8.16,0.189,0.12,251.9,0.02,164,-2.06,7.87,0.351,18160.64
7/2/2022,9:23:08,7/2/2022 9:23,22.2,459.5818996,0.016557364,0.142711999,0.041253538,0.101458461,0.139505384,0.26,237,0.348,22.37,7.46,253.3,93.8,95.3,8.21,0.19,0.12,251.8,0.08,164,-2,7.87,0.347,22405.12
7/2/2022,9:28:08,7/2/2022 9:28,22.284,462.6129426,0.016590519,0.143653216,0.041494423,0.102158792,0.14046834,0.16,237.4,0.349,22.18,7.39,253.2,95.1,96.7,8.31,0.191,0.12,251.8,0.02,164,-1.97,7.88,0.352,23531.52
7/2/2022,9:33:08,7/2/2022 9:33,22.333,481.7464017,0.016609889,0.149594647,0.041635589,0.107959058,0.148443705,0.25,237.6,0.349,22.08,7.36,252.9,96.5,98.1,8.42,0.191,0.12,251.5,0.03,163,-1.94,7.89,0.348,24176.64
7/2/2022,9:38:08,7/2/2022 9:38,22.389,491.028971,0.016632055,0.152477123,0.041797509,0.110679614,0.15218447,0.22,238,0.349,22.04,7.34,252.8,97.9,99.6,8.53,0.192,0.12,251.5,-0.01,163,-2.05,7.9,0.348,24842.24
7/2/2022,9:43:08,7/2/2022 9:43,22.451,514.3301143,0.01665663,0.159712728,0.041977513,0.117735215,0.161885921,0.23,238.5,0.349,22.07,7.36,252.8,98.9,100.5,8.59,0.192,0.12,251.5,0.07,163,-2.11,7.92,0.348,25006.08
7/2/2022,9:48:08,7/2/2022 9:48,22.516,525.1282051,0.016682433,0.163065813,0.042167058,0.120898754,0.166235787,0.18,238.6,0.349,22.27,7.42,252.6,99.6,101.2,8.65,0.191,0.12,251.4,0.01,163,-2.2,7.93,0.347,26040.32
7/2/2022,9:53:08,7/2/2022 9:53,22.596,534.7896548,0.016714246,0.166065941,0.042401521,0.12366442,0.170038578,0.21,238.8,0.348,22.22,7.4,252.6,99.8,101.4,8.65,0.19,0.12,251.3,-0.02,163,-2.18,7.94,0.35,26542.08
7/2/2022,9:58:08,7/2/2022 9:58,22.669,519.8238798,0.016743328,0.161418683,0.042616605,0.118802078,0.163352857,0.18,239.1,0.347,22.09,7.36,252.5,100.3,102,8.69,0.189,0.12,251.3,0.01,163,-2.25,7.94,0.345,27801.6
7/2/2022,10:03:08,7/2/2022 10:03,22.736,563.3951234,0.016770064,0.174948675,0.042814971,0.132133704,0.181683842,0.21,239.3,0.348,22.01,7.34,252.4,101.1,102.8,8.74,0.19,0.12,251.3,0.01,163,-2.23,7.95,0.35,28385.28
7/2/2022,10:08:08,7/2/2022 10:08,22.838,605.8297258,0.016810849,0.18812571,0.043118736,0.145006974,0.19938459,0.19,239.7,0.349,21.9,7.3,252.4,102.1,103.9,8.82,0.191,0.12,251.3,-0.03,163,-2,7.95,0.348,28907.52
7/2/2022,10:13:08,7/2/2022 10:13,22.911,616.6278166,0.016840099,0.191478795,0.043337458,0.148141337,0.203694338,0.22,239.9,0.348,21.77,7.25,252.2,102.7,104.4,8.86,0.19,0.12,251.1,0.01,163,-2.19,7.96,0.347,28098.56
7/2/2022,10:18:08,7/2/2022 10:18,22.929,154.6779147,0.016847319,0.04803147,0.04339156,0.00463991,0.006379877,0.2,240.2,0.348,21.72,7.24,252.1,103,104.7,8.87,0.19,0.12,251.1,-0.01,163,-2.07,7.97,0.346,30453.76
7/2/2022,10:23:08,7/2/2022 10:23,23.01,132.1818922,0.016879848,0.041045877,0.043635855,-0.002589979,-0.00356122,0.2,240.6,0.348,21.64,7.21,252,104.1,105.8,8.95,0.191,0.12,251,0,163,-2.16,7.98,0.347,32747.52
7/2/2022,10:28:08,7/2/2022 10:28,23.028,148.6631887,0.016887085,0.046163743,0.04369033,0.002473414,0.003400944,0.17,241,0.347,21.56,7.19,252,104.7,106.4,8.99,0.189,0.12,251,-0.01,163,-2.18,7.99,0.346,33331.2
7/2/2022,10:33:08,7/2/2022 10:33,23.166,716.4627965,0.016942673,0.222480124,0.044110232,0.178369892,0.245258601,0.18,241.2,0.347,21.58,7.19,252.1,104.6,106.3,8.98,0.189,0.12,251.1,0,163,-2.26,7.99,0.346,8360.96
7/2/2022,10:38:08,7/2/2022 10:38,23.229,777.0836571,0.016968111,0.24130446,0.044303266,0.197001194,0.270876642,0.21,241.4,0.348,21.62,7.2,251.9,105,106.8,9,0.19,0.12,250.9,0.03,163,-2.23,7.99,0.346,7144.96
7/2/2022,10:43:08,7/2/2022 10:43,23.205,154.2990343,0.016958416,0.047913818,0.04422963,0.003684188,0.005065759,0.23,241.4,0.348,21.53,7.18,251.8,105.7,107.5,9.06,0.19,0.12,250.9,0.02,163,-2.05,8,0.346,8035.84
7/2/2022,10:48:08,7/2/2022 10:48,23.229,137.5335775,0.016968111,0.042707713,0.044303266,-0.001595553,-0.002193886,0.19,241.8,0.348,21.39,7.13,251.5,105.6,107.4,9.03,0.191,0.12,250.6,-0.02,163,-1.87,8,0.35,38727.68
7/2/2022,10:53:08,7/2/2022 10:53,23.253,155.4356754,0.016977812,0.048266775,0.044377025,0.00388975,0.005348406,0.22,242.4,0.349,21.26,7.09,251.8,106.5,108.3,9.09,0.191,0.12,250.9,-0.01,163,-1.82,8.01,0.351,42004.48
7/2/2022,10:58:08,7/2/2022 10:58,23.282,160.9294409,0.016989541,0.04997273,0.044466314,0.005506416,0.007571322,0.21,242.4,0.348,21.3,7.1,251.8,106.4,108.2,9.09,0.19,0.12,251,-0.04,163,-1.45,8.01,0.35,8340.48
7/2/2022,11:03:08,7/2/2022 11:03,23.4,833.5368335,0.01703735,0.258834623,0.044831484,0.214003139,0.294254316,0.22,242.4,0.347,21.3,7.1,251.7,106.7,108.5,9.1,0.189,0.12,250.9,-0.03,163,-1.49,8.02,0.349,7434.24
7/2/2022,11:08:08,7/2/2022 11:08,23.452,202.8904429,0.017058461,0.0630027,0.044993357,0.018009343,0.024762847,0.22,242.6,0.346,21.33,7.11,251.8,106.2,108,9.06,0.188,0.12,251,-0.03,163,-1.82,8.02,0.345,8401.92
7/2/2022,11:13:08,7/2/2022 11:13,23.632,257.4492174,0.01713174,0.079944603,0.045558214,0.034386389,0.047281285,0.22,242.7,0.347,21.45,7.15,251.8,106.3,108.1,9.07,0.188,0.12,251,-0.02,163,-1.64,8.02,0.349,8698.88
7/2/2022,11:18:08,7/2/2022 11:18,23.781,739.006179,0.017192637,0.229480424,0.04603115,0.183449274,0.252242752,0.23,243.2,0.346,21.2,7.07,251.6,107,108.8,9.1,0.188,0.12,250.9,-0.02,163,-1.6,8.02,0.349,45056
7/2/2022,11:23:08,7/2/2022 11:23,23.922,785.040145,0.017250463,0.243775154,0.046483214,0.19729194,0.271276418,0.19,243.3,0.345,21.21,7.07,251.5,107.6,109.5,9.15,0.186,0.12,250.8,-0.02,163,-2.1,8.02,0.344,10967.04
7/2/2022,11:28:08,7/2/2022 11:28,24.055,791.1022311,0.017305187,0.245657588,0.046913697,0.19874389,0.273272849,0.22,243.9,0.344,21.11,7.04,251.1,108.6,110.4,9.2,0.185,0.12,250.5,-0.01,163,-2.17,8.03,0.343,13916.16
7/2/2022,11:33:08,7/2/2022 11:33,24.195,810.8040108,0.017362978,0.251775497,0.047371145,0.204404352,0.281055984,0.17,244.7,0.344,21.05,7.02,251.1,109.4,111.3,9.25,0.185,0.12,250.5,-0.09,163,-1.98,8.04,0.343,39946.24
7/2/2022,11:38:08,7/2/2022 11:38,24.312,790.3444703,0.017411424,0.245422284,0.047756861,0.197665423,0.271789956,0.17,245.2,0.345,20.89,6.96,250.9,110.8,112.6,9.33,0.186,0.12,250.3,-0.1,163,-2.17,8.05,0.345,42434.56
7/2/2022,11:43:08,7/2/2022 11:43,24.417,781.6302216,0.017455015,0.242716285,0.048105689,0.194610596,0.26758957,0.17,245.6,0.344,20.68,6.89,250.6,112.1,114,9.42,0.184,0.12,250.1,-0.08,163,-2.08,8.06,0.343,42762.24
7/2/2022,11:48:08,7/2/2022 11:48,24.536,791.1022311,0.017504551,0.245657588,0.048504109,0.197153479,0.271086034,0.2,246.2,0.342,20.65,6.88,250.4,113.7,115.6,9.53,0.182,0.12,250,-0.06,163,-2.13,8.06,0.341,43827.2
7/2/2022,11:53:08,7/2/2022 11:53,24.665,794.8910349,0.017558408,0.246834109,0.048939738,0.197894371,0.27210476,0.18,246.6,0.342,20.73,6.91,250.2,115.4,117.4,9.66,0.181,0.12,249.9,-0.06,162,-2.07,8.09,0.34,42721.28
7/2/2022,11:58:08,7/2/2022 11:58,24.811,808.5307285,0.017619563,0.251069584,0.049437496,0.201632088,0.277244121,0.21,246.6,0.341,20.66,6.89,249.7,116.9,118.8,9.76,0.18,0.12,249.4,-0.12,162,-2.12,8.11,0.34,42250.24
7/2/2022,12:08:08,7/2/2022 12:08,25.093,803.6052836,0.017738287,0.249540107,0.050413299,0.199126808,0.273799361,0.19,247.2,0.342,20.61,6.87,249.6,118.3,120.3,9.86,0.181,0.12,249.4,-0.15,162,-2.2,8.11,0.345,42762.24
7/2/2022,12:13:08,7/2/2022 12:13,25.23,814.2139342,0.017796253,0.252834366,0.050894287,0.201940079,0.277667608,0.19,247.5,0.342,20.38,6.79,249.2,119.5,121.5,9.93,0.181,0.12,249.1,-0.11,162,-2.16,8.12,0.344,42967.04
7/2/2022,12:18:08,7/2/2022 12:18,25.327,295.6214156,0.01783741,0.091798052,0.051237613,0.040560439,0.055770603,0.21,248.2,0.34,20.2,6.73,249.2,120.7,122.7,10,0.179,0.12,249.1,-0.12,162,-2.3,8.13,0.339,43704.32
7/2/2022,12:23:08,7/2/2022 12:23,25.522,834.6734747,0.017920435,0.259187579,0.051934829,0.207252751,0.284972532,0.14,249,0.341,20.11,6.7,249.1,121.8,123.9,10.07,0.179,0.12,249.1,-0.12,162,-2.19,8.14,0.339,44380.16
7/2/2022,12:28:08,7/2/2022 12:28,25.682,719.8727199,0.017988847,0.223538993,0.052513983,0.17102501,0.235159388,0.19,249.5,0.34,19.92,6.64,249,123.1,125.1,10.15,0.179,0.12,249,-0.12,162,-2.3,8.15,0.339,43438.08
7/2/2022,12:33:08,7/2/2022 12:33,25.841,320.9116809,0.01805709,0.09965133,0.053095916,0.046555414,0.064013695,0.17,250.1,0.339,19.84,6.61,248.9,124.5,126.6,10.24,0.177,0.12,249,-0.16,162,-2.24,8.16,0.337,44011.52
7/2/2022,12:38:08,7/2/2022 12:38,26.004,842.2510823,0.018127319,0.261540622,0.053699182,0.207841439,0.285781979,0.22,250.3,0.34,19.8,6.6,248.6,124.9,127,10.26,0.179,0.12,248.8,-0.17,162,-2.31,8.16,0.342,15979.52
7/2/2022,12:43:08,7/2/2022 12:43,26.172,881.2757613,0.018199987,0.273658788,0.054328128,0.21933066,0.301579657,0.18,251.3,0.339,19.66,6.55,248.5,126.8,128.9,10.37,0.178,0.12,248.8,-0.2,162,-2.29,8.18,0.341,45117.44
7/2/2022,12:48:08,7/2/2022 12:48,26.266,225.4338254,0.018240774,0.070003,0.054683247,0.015319754,0.021064661,0.17,252,0.339,19.54,6.51,248.4,126.9,129,10.35,0.177,0.12,248.8,-0.13,162,-2.41,8.18,0.337,38912
7/2/2022,12:53:08,7/2/2022 12:53,26.366,430.7869908,0.018284265,0.133770439,0.055063581,0.078706858,0.10822193,0.2,252.8,0.34,19.5,6.5,248.4,127.5,129.7,10.37,0.178,0.12,248.8,-0.14,162,-2.26,8.19,0.341,17346.56
7/2/2022,12:58:08,7/2/2022 12:58,26.416,171.6328116,0.018306049,0.053296402,0.055254739,-0.001958337,-0.002692713,0.2,253.5,0.338,19.39,6.46,248.3,129.3,131.5,10.49,0.175,0.12,248.8,-0.19,162,-2.27,8.2,0.337,45527.04
7/2/2022,13:03:08,7/2/2022 13:03,26.5,138.0545381,0.018342705,0.042869484,0.05557738,-0.012707895,-0.017473356,0.17,254,0.337,19.14,6.38,247.9,130.4,132.6,10.54,0.175,0.12,248.4,-0.21,161,-2.16,8.21,0.336,47636.48
7/2/2022,13:08:08,7/2/2022 13:08,26.564,187.7352277,0.018370683,0.058296616,0.055824465,0.002472151,0.003399208,0.16,254.7,0.338,19.24,6.41,248.1,130.7,132.9,10.55,0.176,0.12,248.7,-0.17,162,-2.35,8.22,0.341,12185.6
7/2/2022,13:13:08,7/2/2022 13:13,26.602,210.5627706,0.018387314,0.065385155,0.055971691,0.009413464,0.012943513,0.17,255,0.336,19.29,6.43,247.9,130.9,133.1,10.55,0.174,0.12,248.5,-0.23,162,-2.34,8.22,0.339,23285.76
7/2/2022,13:18:08,7/2/2022 13:18,26.624,258.1122581,0.01839695,0.080150494,0.056057105,0.024093389,0.03312841,0.21,255.1,0.336,19.35,6.45,247.7,132,134.2,10.62,0.173,0.12,248.4,-0.2,161,-2.32,8.23,0.338,9277.44
7/2/2022,13:23:08,7/2/2022 13:23,26.744,291.7378917,0.018449598,0.090592118,0.056525297,0.034066821,0.046841879,0.19,255.6,0.335,19.33,6.44,247.7,131.6,133.8,10.57,0.171,0.12,248.5,-0.19,161,-2.39,8.23,0.337,7462.4
7/2/2022,13:28:08,7/2/2022 13:28,26.737,305.8511859,0.018446523,0.094974659,0.056497879,0.03847678,0.052905572,0.18,255.7,0.334,19.39,6.46,247.5,132.8,135.1,10.66,0.17,0.12,248.3,-0.19,161,-2.49,8.24,0.336,10147.84
7/2/2022,13:33:08,7/2/2022 13:33,26.756,293.6322936,0.018454872,0.091180379,0.056572331,0.034608048,0.047586065,0.15,255.8,0.333,19.61,6.54,247.4,131.8,134,10.57,0.169,0.12,248.2,-0.24,161,-2.53,8.24,0.336,11381.76
7/2/2022,13:38:08,7/2/2022 13:38,26.793,283.7814038,0.01847114,0.088121424,0.056717598,0.031403826,0.04318026,0.18,255.7,0.332,19.58,6.52,247.1,132.6,134.9,10.63,0.167,0.12,248,-0.24,161,-2.13,8.25,0.331,13952
7/2/2022,13:43:08,7/2/2022 13:43,26.838,281.1292411,0.018490945,0.087297859,0.056894778,0.030403081,0.041804237,0.2,256,0.331,19.64,6.55,246.9,133.1,135.3,10.65,0.166,0.12,247.8,-0.22,161,-2.01,8.26,0.329,15769.6
7/2/2022,13:48:08,7/2/2022 13:48,26.857,294.3900544,0.018499313,0.091415683,0.056969753,0.03444593,0.047363154,0.2,255.9,0.332,19.66,6.55,246.8,133.4,135.7,10.68,0.167,0.12,247.7,-0.25,161,-2.16,8.26,0.334,16532.48
7/2/2022,13:53:08,7/2/2022 13:53,27.03,299.5049395,0.018575685,0.093003986,0.057656983,0.035347003,0.04860213,0.19,255.6,0.33,19.84,6.61,246.4,135.1,137.3,10.8,0.165,0.12,247.3,-0.2,161,-2.17,8.27,0.333,15872
7/2/2022,13:58:08,7/2/2022 13:58,27.065,282.8342028,0.018591174,0.087827294,0.057797023,0.030030271,0.041291623,0.22,255.7,0.33,19.81,6.6,246.3,135.7,138,10.85,0.164,0.12,247.2,-0.24,161,-2.52,8.29,0.333,15339.52
7/2/2022,14:03:08,7/2/2022 14:03,27.083,296.5686166,0.018599145,0.092092182,0.057869176,0.034223007,0.047056634,0.21,255.7,0.33,19.83,6.61,246.1,136.6,138.9,10.91,0.164,0.12,247,-0.19,161,-2.16,8.3,0.328,15196.16
7/2/2022,14:08:08,7/2/2022 14:08,27.102,303.4831835,0.018607562,0.094239333,0.057945435,0.036293898,0.04990411,0.15,255.7,0.329,19.92,6.64,246,137,139.3,10.94,0.163,0.12,247,-0.21,161,-2.34,8.31,0.332,15912.96
7/2/2022,14:13:08,7/2/2022 14:13,27.055,223.0658231,0.018586747,0.069267675,0.057756977,0.011510698,0.01582721,0.18,256.7,0.329,19.6,6.53,246.1,136.7,139,10.88,0.163,0.12,247.1,-0.25,161,-2.38,8.31,0.331,16189.44
7/2/2022,14:18:08,7/2/2022 14:18,27.01,306.4195064,0.01856684,0.095151137,0.057577112,0.037574025,0.051664284,0.16,256.5,0.327,19.67,6.56,245.7,137.1,139.4,10.91,0.16,0.12,246.8,-0.24,160,-2.52,8.33,0.329,15288.32
7/2/2022,14:23:08,7/2/2022 14:23,26.944,206.963407,0.01853768,0.06426746,0.057314324,0.006953136,0.009560563,0.14,256.4,0.325,19.69,6.56,245.5,137.4,139.7,10.93,0.157,0.12,246.6,-0.27,160,-2.52,8.34,0.327,16030.72
7/2/2022,14:28:08,7/2/2022 14:28,26.845,256.7861768,0.018494027,0.079738712,0.056922389,0.022816323,0.031372444,0.19,256.2,0.325,19.68,6.56,245.3,138,140.3,10.97,0.157,0.12,246.4,-0.26,160,-2.55,8.34,0.326,16404.48
7/2/2022,14:33:08,7/2/2022 14:33,26.813,339.3820994,0.018479939,0.10538687,0.056796277,0.048590593,0.066812066,0.2,255.6,0.325,20.1,6.7,245,139.3,141.6,11.08,0.157,0.12,246,-0.23,160,-2.34,8.35,0.327,12057.6
7/2/2022,14:38:08,7/2/2022 14:38,26.764,197.017797,0.018458388,0.061179093,0.056603709,0.004575384,0.006291153,0.18,255.2,0.325,20.27,6.75,244.8,138.6,141,11.04,0.157,0.12,245.8,-0.27,160,-2.33,8.37,0.327,16563.2
7/2/2022,14:43:08,7/2/2022 14:43,26.719,319.3961594,0.018438618,0.099180722,0.056427436,0.042753286,0.058785768,0.2,254.7,0.326,20.4,6.8,244.6,138.7,141,11.05,0.159,0.12,245.5,-0.21,160,-2.49,8.38,0.329,11187.2
7/2/2022,14:48:08,7/2/2022 14:48,26.707,184.041144,0.018433349,0.057149508,0.056380522,0.000768986,0.001057355,0.19,254,0.327,20.53,6.84,244.5,138.2,140.6,11.04,0.16,0.12,245.4,-0.21,159,-2.21,8.39,0.329,13880.32
7/2/2022,14:53:08,7/2/2022 14:53,26.648,141.7486217,0.018407468,0.044016592,0.056150432,-0.01213384,-0.016684029,0.21,253.5,0.327,20.6,6.86,244.1,139.1,141.4,11.11,0.16,0.12,245,-0.23,159,-2.27,8.39,0.329,18344.96
7/2/2022,14:58:08,7/2/2022 14:58,26.632,137.5335775,0.018400455,0.042707713,0.056088197,-0.013380484,-0.018398165,0.2,253,0.326,20.65,6.88,243.9,139.1,141.5,11.13,0.159,0.11,244.8,-0.21,159,-2.23,8.4,0.328,10649.6
7/2/2022,15:03:08,7/2/2022 15:03,26.626,152.1204721,0.018397827,0.047237319,0.056064876,-0.008827557,-0.012137891,0.19,252.9,0.327,20.62,6.87,244,138.8,141.1,11.11,0.161,0.11,244.8,-0.21,159,-2.38,8.4,0.33,17264.64
7/2/2022,15:08:08,7/2/2022 15:08,26.541,160.4084804,0.018360623,0.049810958,0.055735542,-0.005924584,-0.008146303,0.22,252.5,0.327,20.69,6.9,243.7,138.6,140.9,11.1,0.16,0.11,244.6,-0.21,159,-2.38,8.4,0.329,9948.16
7/2/2022,15:13:08,7/2/2022 15:13,26.492,231.7800718,0.018339211,0.071973673,0.055546571,0.016427102,0.022587266,0.18,252.1,0.327,20.77,6.92,243.6,138.9,141.2,11.13,0.16,0.11,244.4,-0.21,159,-2.21,8.41,0.326,7662.08
7/2/2022,15:18:08,7/2/2022 15:18,26.47,223.7288637,0.018329605,0.069473566,0.055461935,0.014011631,0.019265992,0.22,252,0.327,20.79,6.93,243.6,138.7,141,11.12,0.16,0.11,244.4,-0.17,159,-2.02,8.41,0.33,7434.24
7/2/2022,15:23:08,7/2/2022 15:23,26.427,179.96818,0.018310845,0.055884748,0.055296883,0.000587865,0.000808315,0.2,251.9,0.327,20.69,6.9,243.5,138.6,141,11.11,0.16,0.11,244.3,-0.21,159,-2.22,8.41,0.329,8222.72
7/2/2022,15:28:08,7/2/2022 15:28,26.408,180.7259407,0.018302562,0.056120052,0.055224109,0.000895943,0.001231922,0.21,251.4,0.327,20.9,6.97,243.4,137.6,139.9,11.05,0.161,0.11,244.2,-0.17,159,-2.27,8.4,0.326,8670.72
7/2/2022,15:33:08,7/2/2022 15:33,26.419,273.9305139,0.018307357,0.085062469,0.05526623,0.02979624,0.04096983,0.22,251.1,0.327,20.97,6.99,243.4,137.1,139.4,11.02,0.16,0.11,244.2,-0.16,159,-2.05,8.41,0.325,12528.64
7/2/2022,15:38:08,7/2/2022 15:38,26.455,486.6718467,0.018323059,0.151124124,0.055404303,0.095719822,0.131614755,0.2,250.9,0.327,20.94,6.98,243.3,137.6,139.9,11.06,0.16,0.11,244.1,-0.2,159,-2.28,8.4,0.329,12093.44
7/2/2022,15:43:08,7/2/2022 15:43,26.485,462.8023828,0.018336154,0.143712042,0.055519627,0.088192415,0.12126457,0.19,250.6,0.326,20.91,6.97,243.2,137.5,139.8,11.07,0.159,0.11,243.9,-0.22,159,-2.33,8.41,0.328,9728
7/2/2022,15:48:08,7/2/2022 15:48,26.538,420.3677804,0.018359312,0.130535007,0.055723954,0.074811052,0.102865197,0.21,250.3,0.324,20.86,6.95,243,137.9,140.2,11.1,0.156,0.11,243.7,-0.14,158,-2.03,8.42,0.326,9768.96
7/2/2022,15:53:08,7/2/2022 15:53,26.684,386.7421467,0.018423256,0.120093383,0.056290714,0.063802668,0.087728669,0.21,250.2,0.324,20.94,6.98,242.9,137.9,140.2,11.1,0.155,0.11,243.6,-0.21,158,-2.28,8.42,0.326,14807.04
7/2/2022,15:58:08,7/2/2022 15:58,26.613,364.6723647,0.018392132,0.113240148,0.056014382,0.057225766,0.078685428,0.21,250.5,0.323,20.9,6.96,243,138.3,140.6,11.12,0.155,0.11,243.7,-0.22,158,-2.36,8.42,0.325,26306.56
7/2/2022,16:08:08,7/2/2022 16:08,26.714,334.2672143,0.018436422,0.103798567,0.056407884,0.047390683,0.065162189,0.18,250.3,0.323,20.69,6.89,242.7,137.8,140.1,11.08,0.155,0.11,243.4,-0.19,158,-2.4,8.42,0.325,25016.32
7/2/2022,16:13:08,7/2/2022 16:13,26.756,321.4800015,0.018454872,0.099827808,0.056572331,0.043255477,0.059476281,0.2,250.6,0.322,20.59,6.86,242.7,138,140.3,11.08,0.154,0.11,243.5,-0.26,158,-2.37,8.42,0.324,22722.56
7/2/2022,16:18:08,7/2/2022 16:18,26.815,309.8294298,0.01848082,0.096210006,0.05680415,0.039405856,0.054183051,0.2,251.1,0.322,20.42,6.81,242.5,139.4,141.8,11.17,0.153,0.11,243.3,-0.23,158,-1.73,8.43,0.324,20904.96
7/2/2022,16:23:08,7/2/2022 16:23,26.911,292.969253,0.018523118,0.090974487,0.05718338,0.033791107,0.046462773,0.19,250.5,0.321,20.52,6.84,242.2,138.4,140.8,11.1,0.151,0.11,243,-0.27,158,-2.32,8.43,0.319,19712
7/2/2022,16:28:08,7/2/2022 16:28,26.955,186.7406667,0.018542537,0.057987779,0.057358039,0.000629741,0.000865894,0.18,250.7,0.321,20.33,6.77,242.2,138.5,140.9,11.1,0.151,0.11,243,-0.24,158,-2.27,8.43,0.323,18841.6
7/2/2022,16:33:08,7/2/2022 16:33,27.049,266.4476264,0.018584092,0.08273884,0.057732962,0.025005878,0.034383082,0.19,251.1,0.321,20.23,6.74,242.3,137.7,140,11.02,0.151,0.11,243.1,-0.24,158,-2.47,8.42,0.319,18068.48
7/2/2022,16:38:08,7/2/2022 16:38,27.137,231.3064713,0.018623078,0.071826608,0.058086176,0.013740432,0.018893095,0.19,251,0.32,20.21,6.74,242,138.3,140.7,11.07,0.15,0.11,242.8,-0.24,158,-2.41,8.43,0.322,17377.28
7/2/2022,16:43:08,7/2/2022 16:43,27.196,69.92710993,0.018649263,0.021714166,0.058324198,-0.036610032,-0.050338794,0.16,251.2,0.32,20.17,6.72,241.9,138.3,140.7,11.05,0.15,0.11,242.8,-0.2,158,-2.3,8.43,0.323,16747.52
7/2/2022,16:48:08,7/2/2022 16:48,27.274,198.3438783,0.018683936,0.061590875,0.05864037,0.002950505,0.004056945,0.17,251.6,0.32,19.77,6.59,241.8,139.2,141.5,11.1,0.15,0.11,242.7,-0.21,158,-2.43,8.43,0.322,15836.16
7/2/2022,16:53:08,7/2/2022 16:53,27.376,189.6769897,0.018729375,0.058899583,0.059056413,-0.00015683,-0.000215641,0.22,251.7,0.319,20.07,6.69,241.7,138.6,141,11.05,0.15,0.11,242.6,-0.28,158,-2.14,8.42,0.322,10094.08
7/2/2022,16:58:08,7/2/2022 16:58,27.461,157.2353572,0.018767326,0.048825622,0.059405369,-0.010579747,-0.014547152,0.18,252,0.321,19.8,6.6,241.5,138.6,140.9,11.03,0.151,0.11,242.5,-0.25,158,-2.41,8.42,0.323,14402.56
7/2/2022,17:03:08,7/2/2022 17:03,27.59,130.00333,0.018825068,0.040369377,0.059938905,-0.019569528,-0.026908101,0.19,252.5,0.321,19.76,6.59,241.6,138.9,141.2,11.03,0.152,0.11,242.6,-0.23,158,-2.56,8.44,0.323,12503.04
7/2/2022,17:08:08,7/2/2022 17:08,27.517,34.7977948,0.018792371,0.01080561,0.059636396,-0.048830786,-0.06714233,0.17,252.7,0.321,19.64,6.55,241.4,138.7,141,11.01,0.152,0.11,242.5,-0.25,158,-2.55,8.44,0.324,3779.84
7/2/2022,17:13:08,7/2/2022 17:13,27.547,42.26884227,0.018805801,0.013125563,0.05976053,-0.046634967,-0.06412308,0.17,253.3,0.32,19.79,6.6,241.6,137.3,139.6,10.88,0.15,0.11,242.8,-0.2,158,-2.62,8.41,0.323,10721.28
7/2/2022,17:18:08,7/2/2022 17:18,27.575,47.21796722,0.018818345,0.014662393,0.059876621,-0.045214228,-0.062169563,0.17,253.8,0.319,19.68,6.56,241.6,136.9,139.2,10.83,0.148,0.11,242.7,-0.26,158,-2.53,8.41,0.319,10252.8
7/2/2022,17:23:08,7/2/2022 17:23,27.567,56.26373626,0.01881476,0.017471337,0.059843429,-0.042372092,-0.058261626,0.13,254.2,0.318,19.78,6.59,241.6,137.1,139.4,10.83,0.147,0.11,242.8,-0.24,158,-2.64,8.41,0.32,8499.2
7/2/2022,17:28:08,7/2/2022 17:28,27.585,45.14596515,0.018822827,0.014018983,0.059918137,-0.045899153,-0.063111336,0.16,254.7,0.317,19.66,6.55,241.4,137.2,139.5,10.81,0.146,0.11,242.7,-0.29,158,-2.61,8.42,0.32,7027.2
